id	year	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8474552	20082009	Fabian Brunnstrom 	Left Wing	DAL	38327	18.7137194239	19.146887375	341	342	150	165	87	113	80	17	9.66251038481	9.40697649121
8474551	20082009	Ville Leino 	Left Wing	DET	9911	6.03372148797	4.42582680658	98	66	48	43	31	24	17	5	2.54625212681	2.36044902541
8470896	20082009	Steve MacIntyre 	Left Wing	EDM	5135	2.8810746083	2.46281172242	45	64	21	36	18	8	6	2	0.843978717923	0.896056259051
8467531	20082009	Jonas Frogren 	Defense	TOR	28692	16.6682210285	19.3815415595	306	340	97	138	128	16	12	1	0.318987034261	0.33793431893
8466333	20082009	Andrew Ference 	Defense	BOS	53908	26.7443923326	26.0966025572	504	491	190	263	206	95	67	1	2.66137380153	2.73684366699
8474161	20082009	Jakub Voracek 	Right Wing	CBJ	60713	34.2546141678	29.1785534434	553	476	257	292	147	118	97	8	10.3485074984	11.4032042995
8469528	20082009	Garth Murray 	Center	PHX	4758	1.89567681681	2.2671560701	39	50	21	23	33	9	8	0	0.500141346827	0.632225029171
8474150	20082009	Mikael Backlund 	Center	CGY	644	0.464462900534	0.164599881507	8	5	2	3	2	3	1	0	0.230945238844	0.0399728380144
8471436	20082009	Matt Hunwick 	Defense	BOS	51084	25.3240621677	29.5269663529	462	513	188	248	165	66	51	5	1.96557439212	2.26334494539
8474157	20082009	Max Pacioretty 	Left Wing	MTL	25689	13.106574297	15.1925248597	234	276	108	124	110	75	55	3	5.87883947138	5.69107769616
8469521	20082009	Tomas Plekanec 	Center	MTL	75419	35.7154050944	37.2004601248	615	644	285	328	307	236	178	16	18.2611036543	19.5159381423
8469919	20082009	Thomas Pock 	Defense	NYI	42285	23.69620643	28.4774800688	396	494	177	246	186	68	45	0	1.57754032314	1.63674386591
8470004	20082009	Jeff Hoggan 	Right Wing	PHX	2873	1.50020148419	1.42982379533	30	28	10	16	25	7	7	0	0.427157392725	0.585138291121
8469666	20082009	Brandon Bochenski 	Right Wing	T.B	4531	1.44555675145	1.96336850524	28	35	12	24	15	11	11	0	0.686355276033	0.963426876813
8471282	20082009	Casey Borer 	Defense	CAR	1894	0.960639717989	0.862373123877	16	20	4	12	10	0	0	0	0	0
8459462	20082009	Bryan McCabe 	Defense	FLA	92986	43.6450183373	48.0043273792	744	884	303	388	321	182	136	12	6.78827333543	6.89062904753
8459461	20082009	Brendan Morrison 	Center	ANA,DAL	66618	33.3801854774	33.0882767458	580	583	215	298	191	150	105	16	11.8048240785	11.0432090294
8459687	20082009	Scott Nichol 	Center	NSH	21671	11.0848129876	14.2521438003	195	232	81	120	138	38	33	3	2.61693560518	3.16231525317
8465058	20082009	Michal Rozsival 	Defense	NYR	92051	52.2860956443	45.1826814637	839	706	335	407	228	148	92	4	5.20648108143	4.87300164346
8468083	20082009	Henrik Zetterberg 	Left Wing	DET	83400	45.7081118654	35.8389810938	847	627	276	413	258	348	261	21	24.0909719216	24.9372075945
8468478	20082009	Mike Weaver 	Defense	STL	50016	27.2878947156	26.6485573882	491	461	188	255	183	40	30	0	0.848538818769	0.861171049997
8466203	20082009	Josef Melichar 	Defense	CAR,T.B	28151	15.4158693179	15.4292505607	276	291	106	131	114	21	15	0	0.39048191905	0.347688226029
8466202	20082009	Maxim Afinogenov 	Right Wing	BUF	36259	18.2836501505	17.780281892	343	317	126	142	114	122	89	5	8.36677199882	8.50483135879
8470159	20082009	Boyd Gordon 	Center	WSH	37049	17.1772508612	16.8611394446	303	338	148	241	192	86	62	4	6.47980163805	6.33753265254
8468575	20082009	Dominic Moore 	Center	TOR,BUF	70556	43.1908714874	35.6877421401	722	628	267	385	221	214	148	12	17.2142968588	16.0495605292
8468577	20082009	Niclas Wallin 	Defense	CAR	54141	33.3559560226	34.8496810533	575	562	230	342	259	70	49	1	1.8243647404	1.68246787507
8468085	20082009	Radim Vrbata 	Right Wing	T.B	14985	6.21531742904	6.07376472559	120	122	53	62	30	46	36	3	2.76599540561	3.05801681336
8468086	20082009	Alexandre Giroux 	Left Wing	WSH	7612	5.28134122491	4.20957975648	93	71	33	42	23	29	19	1	2.17910754029	1.8530140724
8473453	20082009	Trevor Lewis 	Center	L.A	4140	2.94778620079	1.55592706334	57	30	24	10	6	14	10	1	0.781199817546	0.736598106101
8467338	20082009	Alex Tanguay 	Left Wing	MTL	47171	22.144504426	25.6391289877	352	431	158	198	183	103	67	15	8.96538350172	8.25284379348
8467336	20082009	Michael Rupp 	Center	N.J	37696	18.1831483636	19.9772759899	346	368	169	198	163	97	75	3	5.85098407418	6.1262428388
8467334	20082009	Manny Malhotra 	Center	CBJ	70130	37.8300103508	34.3663452156	629	590	264	380	343	130	95	11	9.34172765817	9.26725465991
8467332	20082009	Bryan Allen 	Defense	FLA	2753	1.63398084231	1.35463855695	30	21	8	19	13	4	3	0	0.0559951951727	0.0534891039133
8467496	20082009	Andrei Markov 	Defense	MTL	100371	44.5655616196	50.7339770999	752	855	310	453	399	197	140	10	8.35518907104	8.44644583296
8467330	20082009	David Legwand 	Center	NSH	76195	36.9376934171	37.6600658875	667	655	278	351	309	173	134	12	14.0926584154	14.4274831675
8467331	20082009	Brad Stuart 	Defense	DET	69933	39.0955106737	37.2237949437	778	668	306	375	276	117	78	2	3.14426632505	3.08171286713
8470678	20082009	Alexandre Picard 	Defense	OTT	51712	22.7050645081	22.815604276	432	409	170	231	172	85	60	5	3.04104933422	2.93641753681
8474121	20082009	Colton Gillies 	Center	MIN	22184	8.00877464004	12.2470369181	164	239	69	113	88	34	20	2	2.08727021329	1.72128444165
8470647	20082009	Brandon Crombeen 	Right Wing	DAL,STL	57988	32.6167702023	34.088463611	589	581	218	367	252	165	112	10	9.32449513767	9.19881911483
8471327	20082009	Wes O'Neill 	Defense	COL	1932	1.40110805444	1.24047538452	22	24	13	8	8	1	1	0	0.0164237972349	0.0227244645357
8471324	20082009	Liam Reddox 	Left Wing	EDM	25721	11.9790538708	15.2320212359	209	313	100	151	116	49	34	5	3.89113115985	3.84400402382
8471323	20082009	Ryan Jones 	Right Wing,Left Wing	NSH	31512	15.9862691369	18.4879191546	282	319	126	155	92	86	62	7	7.16246181354	7.39794907719
8471321	20082009	Brett Carson 	Defense	CAR	4111	1.66644274071	1.78865760192	29	29	10	19	11	3	2	0	0.149064868689	0.136186115444
8469638	20082009	Jussi Jokinen 	Left Wing	T.B,CAR	56488	27.7807585122	29.6647401815	490	520	216	258	213	117	92	7	7.86168569885	8.33197891153
8466266	20082009	Mike York 	Left Wing	CBJ	795	0.412927188911	0.136576316319	7	4	2	3	2	1	1	0	0.0632055476308	0.0906241685152
8460502	20082009	Wade Belak 	Right Wing	FLA,NSH	16700	7.97600966692	9.97133982554	147	174	81	73	62	27	19	0	2.06297476683	1.97212281078
8460503	20082009	Mattias Ohlund 	Defense	VAN	93289	43.2865754664	50.2862187177	730	858	373	474	365	131	93	6	4.61689004768	4.61109228339
8460504	20082009	Ethan Moreau 	Left Wing	EDM	59035	32.0761307292	39.0442863591	582	731	258	349	267	194	137	11	11.0995668797	10.3220700668
