id	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8475159	Carl Klingberg 	Left Wing	WPG,ATL	4595	3.84571189713	1.75105245598	52	33	20	16	16	13	10	1	1.33351442497	1.42630747147
8475158	Ryan O'Reilly 	Center	COL,BUF	425511	222.167681338	240.4746933	3886	3973	1652	1975	1960	953	757	74	63.8419036176	69.0844255351
8475151	Kyle Palmieri 	Center	ANA,N.J	147739	88.3710104283	89.0684605939	1408	1431	705	777	666	539	379	39	43.5010268986	42.9892886048
8475150	Jordan Caron 	Right Wing	BOS,COL	92262	46.3302627457	55.0032670228	850	991	412	518	385	201	157	12	14.1035438254	14.803381091
8475153	Dylan Olsen 	Defense	FLA,CHI	94697	55.3028092086	59.4277653312	982	1000	488	534	435	144	109	5	3.28397703636	3.39551985543
8475155	Simon Despres 	Defense	PIT,ANA	148358	90.8731788481	79.8799597351	1486	1313	644	747	583	238	174	5	7.59243102372	7.93218065053
8477205	Andrej Sustr 	Defense	T.B	109019	59.8674150668	54.589212941	1079	1086	470	577	444	125	91	1	3.56413932424	3.81214080192
8475157	Landon Ferraro 	Center	DET	4007	1.30877815746	2.52355844621	27	40	18	27	22	6	6	1	0.509020448662	0.64249577187
8476339	Dominik Uher 	Center	PIT	748	0.212577441707	0.411286208779	4	6	1	2	2	0	0	0	0	0
8476336	Iiro Pakarinen 	Right Wing	EDM	10306	4.44534013513	6.01504530106	94	109	53	51	35	37	33	1	2.1207233686	2.71408792026
8468085	Radim Vrbata 	Right Wing	VAN,PHX,T.B	524458	249.67901933	262.437481523	4639	4481	2037	2484	1868	1893	1421	130	117.486063817	122.662250479
8474535	Chris Mueller 	Center	NYR,DAL,NSH	30324	18.8389945338	20.3446398163	285	325	128	144	199	65	49	3	5.85654218309	5.86553358287
8468086	Alexandre Giroux 	Left Wing	CBJ,EDM,WSH	26866	15.2858874369	15.0101681286	266	252	107	137	110	85	63	4	7.20880023111	7.02325491793
8448208	Jaromir Jagr 	Right Wing	N.J,DAL,BOS,PHI,NYR,FLA	396030	226.334432962	174.268305529	3594	2876	1649	1760	1222	1152	825	82	97.190882422	96.3551609796
8468083	Henrik Zetterberg 	Left Wing	DET	635518	358.592574001	277.481726317	6109	4781	2382	2810	2032	2451	1797	151	176.481719517	179.418763692
8475332	Adam Almquist 	Defense	DET	2039	1.05673387088	0.983473715372	18	14	8	10	10	2	2	1	0.141661778092	0.195707835257
8471326	Patrick Bordeleau 	Left Wing	COL	51428	22.0298276767	35.1402257588	408	553	291	252	210	80	58	8	5.65264001209	5.33194492571
8471327	Wes O'Neill 	Defense	COL	2979	1.76594709419	1.9799038358	34	34	22	14	11	3	2	0	0.0612296871841	0.073030076921
8471324	Liam Reddox 	Left Wing	EDM	64025	32.27152838	38.8686567144	531	717	250	370	261	152	115	6	11.712619409	11.9339210875
8471323	Ryan Jones 	Left Wing,Right Wing	EDM,NSH	227869	119.017144972	142.262906993	1948	2432	834	1221	983	602	444	48	47.5767565062	48.892294609
8471321	Brett Carson 	Defense	CGY,CAR	77584	43.9146690778	48.6607314851	736	763	346	431	296	85	57	2	1.98430497758	1.97189835086
8458031	Chris Simon 	Left Wing	NYI,MIN	16333	7.97020544205	8.27846631408	140	141	65	78	65	31	25	1	2.6457924163	2.80880028382
8477455	Jacob De La Rose 	Left Wing	MTL	25024	11.9435845269	13.9171162611	205	248	76	119	135	40	30	2	2.29420973267	2.51037284546
8468884	Mitchell Fritz 	Left Wing	NYI	3219	1.25258262455	2.19190857932	29	41	19	15	6	4	2	0	0.19032058306	0.0638139303774
8468887	Warren Peters 	Center	MIN,DAL,CGY	48121	22.8324144669	28.3013803242	405	534	152	257	277	113	73	4	6.98594744224	6.19235944562
8468881	Jason Jaffray 	Center,Right Wing	WPG,CGY,VAN	28203	13.6098064994	14.3281531893	242	272	91	127	95	49	39	4	4.03829019051	4.3430629475
8475200	Dmitry Orlov 	Defense	WSH	125468	69.6433103289	71.7615951793	1197	1210	496	607	494	154	105	6	4.37251262739	4.43916931469
8475203	Jesse Blacker 	Defense	ANA	363	0.0698114894331	0.726539415307	2	9	1	1	1	0	0	0	0	0
8475204	Brandon Pirri 	Center	FLA,CHI	87012	45.6474856259	46.1717272466	858	840	450	395	308	307	215	30	18.1418744447	18.6167276632
8475206	Stefan Elliott 	Defense	COL,ARI	63779	33.4728246424	37.0509671615	590	571	298	293	183	152	116	4	5.07641869877	5.41324495059
8475209	Richard Panik 	Right Wing	TOR,T.B	105756	51.9359430904	56.2237443421	953	1046	433	526	476	238	165	17	16.3659768319	15.9004344232
8475208	Brian Dumoulin 	Defense	PIT	13623	6.31764131319	8.2716637617	95	129	57	83	64	12	7	1	0.421307603829	0.262135602534
8472008	Kurtis Mclean 	Right Wing	NYI	2535	0.800462987274	1.46974809654	22	29	15	13	13	7	5	1	0.333774145693	0.299785923213
8462535	Jody Shelley 	Left Wing	PHI,S.J,NYR,CBJ	103049	53.2997543868	54.5390208745	909	979	427	586	355	235	177	7	15.4782695854	16.2639171639
8462823	Glen Metropolit 	Center	MTL,PHI,BOS	168362	82.365615936	88.1891101496	1502	1606	623	827	759	376	298	33	28.3555961819	30.6739434209
8468868	Ben Ondrus 	Right Wing	TOR	5630	2.41807263531	4.14559563063	51	80	22	32	18	7	5	0	0.506721869111	0.448120981455
8467427	Kip Brennan 	Left Wing	NYI	784	0.509113491513	0.365457516164	7	8	5	2	1	0	0	0	0	0
8476158	Harry Zolnierczyk 	Left Wing	PIT,PHI,NYI	28773	15.8547778958	18.1094535971	254	294	118	171	138	85	61	5	6.64902236126	6.53843952715
8475246	Kevin Connauton 	Defense	DAL,CBJ	92911	55.3970539253	62.5676172739	935	1018	443	449	381	189	131	7	5.62381296698	5.46320174355
8477851	Jordan Oesterle 	Defense	EDM	5236	3.10836607032	3.27825429849	50	50	25	17	18	10	6	0	0.330783753656	0.198810067028
8468535	Antoine Vermette 	Center	ARI,PHX,CBJ,OTT,CHI	602040	303.723231554	324.859497587	5195	5386	2385	2939	2494	1369	1006	117	112.706899512	114.15292805
8468534	Andreas Lilja 	Defense	PHI,ANA,DET	218943	127.598038172	128.745562628	2344	2154	995	1203	841	267	190	6	5.5497769909	5.44651756343
8476549	Daniil Tarasov 	Center	S.J	2271	1.30652147252	0.686204871163	23	21	14	21	11	5	4	0	0.299411781132	0.299338754267
8468213	Jim Vandermeer 	Defense	S.J,EDM,PHX,CGY,CHI,PHI	248182	131.856474862	144.199724523	2373	2453	981	1218	925	303	205	9	9.12980971579	9.10365982354
8475896	Brendan Ranford 	Left Wing	DAL	559	0.197547877207	0.308418497443	9	3	8	3	1	1	0	0	0.0251012872905	0
8476835	Daniel Bang 	Left Wing	NSH	6012	3.41557080019	3.44816132821	53	60	39	41	21	19	13	0	1.45565435104	1.21875912882
8476834	Roman Cervenka 	Center	CGY	30719	15.3272791943	18.7849077955	261	288	125	137	161	76	49	8	5.83322858904	4.96341165155
8464979	Marco Sturm 	Left Wing	VAN,FLA,L.A,WSH,BOS	223414	107.806711756	93.8964605397	2048	1764	864	1148	860	678	522	53	48.8813080071	51.5555317709
8471314	Mike Lundin 	Defense	OTT,MIN,T.B	240410	128.445732939	123.224468579	2226	2403	842	1368	1078	231	141	4	5.2388333464	4.76947127096
8464975	Daniel Briere 	Center	COL,MTL,PHI	474647	261.278833976	260.640655115	4057	4453	1881	2115	1695	1300	1014	125	123.672407764	130.42977215
8464977	Dainius Zubrus 	Center,Right Wing	N.J	514912	261.450769448	234.358244143	4552	4053	1902	2531	1920	963	720	80	79.8788484428	80.7724500075
8471312	JT Wyman 	Right Wing	T.B,MTL	24011	10.3147312049	14.2524699848	176	249	67	127	157	44	27	2	3.13486641645	3.07426767983
8469581	Kyle Wellwood 	Center	WPG,S.J,VAN,TOR,MTL	296109	155.838089797	138.546844383	2707	2431	1129	1193	983	544	397	62	49.9850466475	48.570854051
8469500	Mike Cammalleri 	Left Wing,Center	N.J,CGY,MTL,L.A	559715	259.182905499	277.234314097	4634	4830	2068	2592	2063	1738	1305	165	125.913356393	132.414523653
8470735	Greg Moore 	Right Wing	CBJ,NYR	5050	2.74486816768	2.98641976994	49	51	16	27	10	15	12	0	0.600379450247	0.751153079793
8460720	Eric Boulton 	Left Wing	NYI,N.J,ATL	168122	90.8346876726	110.480363755	1453	1948	694	914	742	351	271	19	25.6313266652	26.6042840118
8476495	Seth Griffith 	Center	BOS	24170	10.0090077762	11.9846964311	211	235	105	81	100	50	33	6	3.47205317393	3.47254801355
8473468	Eric Gryba 	Defense	OTT,EDM	144308	81.1524519529	92.3705323925	1417	1594	602	805	738	220	153	4	5.1194069488	5.02234678157
8473466	Ryan White 	Center	MTL,PHI	99639	45.9935292415	58.4036642732	856	1071	365	518	557	189	141	11	12.0188009692	12.0216108998
8473465	Jamie McGinn 	Left Wing	COL,S.J,BUF	284412	165.899701412	179.272677202	2721	2946	1275	1555	1203	885	627	67	68.8722002059	66.9779831301
8476944	Brendan Woods 	Left Wing	CAR	724	0.18080670014	0.229320057668	5	8	4	0	4	3	3	0	0.122039860114	0.174447078258
8473463	Leo Komarov 	Center	TOR	75687	40.7545111859	44.660839498	749	844	352	454	499	154	108	11	10.5404846743	10.5718240011
8476941	Connor Carrick 	Defense	WSH	30154	17.0810570931	19.762328716	278	365	115	145	129	35	20	1	1.10826304648	0.95549409464
8473687	Trevor Frischmon 	Center	CBJ	1098	0.434934124351	0.29996804893	7	4	2	4	1	3	1	0	0.206061962992	0.123956240714
8473682	Andrew Ebbett 	Center	PIT,VAN,PHX,ANA,CHI,MIN	149495	79.47978538	84.7295889501	1407	1462	521	688	543	359	257	22	26.7520645531	25.7820331343
8468714	Janis Sprukts 	Center	FLA	739	0.363118274137	0.463236862794	6	10	3	4	5	2	1	0	0.166445873678	0.135514512658
8470794	Joe Pavelski 	Center	S.J	616880	362.369704528	271.763411572	6034	4714	2481	2590	2590	2288	1643	188	183.998939305	183.66816593
8470798	Dylan Reese 	Defense	PIT,NYI,ARI	68922	45.0325546023	47.1252281843	710	708	269	351	297	94	61	3	2.64514594898	2.52030405588
8465978	Shawn Thornton 	Left Wing	FLA,BOS	287635	149.615873901	153.029268253	2835	2903	1237	1569	1021	944	719	34	52.1346464902	55.2824014295
8473504	Cal Clutterbuck 	Right Wing	NYI,MIN	383439	191.678438031	209.698340151	3428	3695	1328	2068	1959	1227	875	62	74.6594624054	76.0743525634
8475845	Justin Florek 	Left Wing	BOS	2655	1.61944004055	1.22986659966	28	24	12	16	17	7	5	1	0.360916137695	0.341820053756
8475844	Kenny Agostino 	Left Wing	CGY	5324	2.72330521606	4.39412087761	54	67	26	38	19	17	12	1	1.08473098464	1.20929931849
8470265	Anton Babchuk 	Defense	CGY,CAR	182508	96.3888405683	90.9855809333	1735	1587	753	821	567	412	268	24	12.2391281556	11.7607965283
8469629	Tom Cavanagh 	Center	S.J	8681	4.1618300695	3.83466558345	70	79	38	30	18	16	9	1	1.26646744739	0.866617688909
8470268	Denis Grebeshkov 	Defense	EDM,NSH	214658	112.297255619	112.881732528	1926	2052	746	953	795	205	130	15	7.96985426545	7.29762503132
8469622	Ryane Clowe 	Left Wing	N.J,S.J,NYR	426981	256.322703383	209.341371995	4296	3578	1577	1879	1462	1094	852	77	86.1007515509	90.8451597542
8469623	Marek Zidlicky 	Defense	N.J,MIN,NSH,DET,NYI	692927	328.315938749	304.06308373	5677	5455	2762	3089	2382	1060	736	44	44.7240500692	43.6567042163
8475848	Brendan Gallagher 	Right Wing	MTL	195215	126.254581704	98.3133489322	2025	1705	966	1116	783	728	548	54	63.2276559295	62.3144127289
8467956	Niclas Havelid 	Defense	ATL,N.J	163667	79.189822441	100.790956344	1303	1839	632	987	814	122	91	2	3.25343518332	3.49300950393
8470638	Patrice Bergeron 	Center	BOS	501220	263.996501714	200.687120251	4976	3748	2160	2700	2660	1619	1169	111	111.531720812	113.285100417
8474091	Brandon Sutter 	Center	PIT,CAR,VAN	408997	208.980704079	253.873140195	3544	4182	1438	2231	1960	1078	811	76	79.7769489745	80.4860869357
8474090	Brendan Smith 	Defense	DET	198891	117.96702275	99.2610639529	2039	1679	986	924	725	285	188	9	8.19713519979	7.77897670865
8474096	Nick Spaling 	Center	PIT,NSH,TOR	295625	153.757755149	178.243704807	2628	2991	1303	1567	1447	539	394	45	40.9481074084	39.6933476832
8474095	Dana Tyrell 	Center	CBJ,T.B	78657	44.9180293716	38.4262754312	743	750	295	560	360	148	104	7	10.0103477528	9.13420667499
8474094	Matt Halischuk 	Right Wing	WPG,NSH,N.J	153036	91.1996318949	94.0736867841	1362	1587	651	792	609	375	288	31	32.6482796362	33.2391517814
8474098	Colton Sceviour 	Center	DAL	76120	50.8372285701	43.4288002383	803	705	359	421	377	247	173	17	20.6401827261	19.6210531238
8471223	Boris Valabik 	Defense	ATL	61070	35.5832700497	40.4289815612	585	699	203	326	300	61	41	0	1.15841559507	1.12276675738
8468660	Darcy Hordichuk 	Left Wing	EDM,FLA,VAN,NSH	89419	36.8122902727	53.7039053924	708	916	375	474	443	152	112	8	9.87129655015	9.92301887646
8471221	Alexandre Picard 	Left Wing	CBJ	11269	7.56551248394	4.99793316703	103	91	42	53	25	25	22	0	3.18360953964	3.5080687888
8471220	Rostislav Olesz 	Left Wing,Center	N.J,CHI,FLA	187675	100.423754072	101.703641867	1770	1785	717	904	808	551	426	36	40.7687288979	41.7147082491
8470088	Matt Jones 	Defense	PHX	35149	16.832107597	21.8898394816	320	443	96	163	164	34	20	0	0.773113951087	0.649288949557
8471226	Drew Stafford 	Right Wing	BUF,WPG	515792	264.857110434	275.464357448	4380	4940	1883	2344	1921	1571	1232	128	118.590433314	127.031377411
8471224	Lauri Tukonen 	Right Wing	L.A	588	0.217711457051	0.138666204177	6	3	2	2	1	1	1	0	0.109169341624	0.141684904695
8470085	Paul Ranger 	Defense	TOR,T.B	202666	103.503201104	102.441897644	1883	1920	822	1136	909	289	199	15	9.10374110471	9.12195899244
8470086	Joe Callahan 	Defense	FLA,S.J,NYI	40163	22.4325283235	23.1001616996	373	427	182	194	183	45	27	0	1.24109240528	1.05782209709
8471228	Alexander Radulov 	Right Wing	NSH	89765	51.8535433663	45.0118198767	840	770	334	381	211	239	186	27	18.2486126916	19.8940532207
8470636	Josh Hennessy 	Center	BOS,OTT	4578	2.625491485	1.7905623056	48	35	21	29	12	7	6	0	0.64700685814	0.693807296455
8476437	Victor Rask 	Center	CAR	76299	40.690312325	41.0876037311	744	641	328	338	258	200	153	9	13.1912013292	13.3526401808
8473514	Jesse Joensuu 	Left Wing	EDM,NYI	81100	46.0867740279	56.5279030157	742	906	258	417	480	176	128	12	14.1143759396	13.561986357
8470318	Jonathan Ericsson 	Defense	DET	404596	253.143460731	230.852583801	4287	3912	1971	2178	1750	549	370	15	13.1087621143	12.6288062632
8473512	Claude Giroux 	Right Wing	PHI	537129	289.922902013	266.06498587	4860	4500	2221	2380	2155	1456	1045	123	102.002468321	101.097589725
8470648	Stefan Meyer 	Left Wing	CGY,FLA	7520	4.52023906913	3.52455172222	78	62	43	44	28	16	12	0	1.2305272501	1.17865274101
8473510	Jonas Junland 	Defense	STL	3830	2.39152227435	2.07986016106	36	31	20	21	4	6	5	0	0.355658784509	0.347597405314
8470647	B.J. Crombeen 	Right Wing	ARI,T.B,STL,DAL	265389	146.399806608	159.85714238	2603	2794	1038	1557	1224	720	513	29	42.9449400194	43.1653466988
8470644	Colin McDonald 	Right Wing	NYI,PIT,EDM	95869	61.9462824194	67.4803910172	992	1036	383	587	469	280	213	17	19.3205121569	20.2253023796
8470317	Nate Guenin 	Defense	COL,ANA,CBJ,PIT,PHI	141572	73.1436169343	102.822371691	1202	1628	694	751	673	116	84	5	2.80612859037	2.7322006803
8470310	Aaron Rome 	Defense	DAL,VAN,CBJ	196502	113.411565002	125.737005578	1908	2005	741	1018	897	261	173	5	6.95579679683	6.40791382268
8470643	Ivan Baranka 	Defense	NYR	764	0.381416902877	0.59258240927	7	9	3	3	0	1	1	0	0.0125445639715	0.014600854367
8470640	Matthew Carle 	Defense	T.B,PHI,S.J	686597	396.781241029	347.951810006	6480	6104	2491	3368	2538	959	696	26	36.4120666245	35.8383551743
8477902	Dennis Everberg 	Right Wing	COL	37065	17.8303380264	23.7575975657	282	412	179	199	226	78	55	2	6.48202436045	6.36239612475
8466285	Brian Campbell 	Defense	FLA,CHI,BUF,S.J	825167	422.209271841	364.47462419	7509	6408	3305	3675	2445	1157	783	42	43.3683703542	42.9490265967
8474520	Jason Garrison 	Defense	T.B,VAN,FLA	438724	222.520244783	215.910094548	4010	3941	1756	2190	1793	908	598	33	26.727638565	25.1819392266
8470886	Clayton Stoner 	Defense	ANA,MIN	264555	148.70913459	147.569136705	2504	2788	1062	1452	1340	320	211	4	6.78470898047	6.04765655193
8476431	Adam Clendening 	Defense	CHI,VAN,PIT	20919	11.9755213568	13.6023690132	197	196	94	83	76	26	14	1	0.724934609607	0.589157929644
8470882	Geoff Platt 	Center	ANA	3358	1.66508155037	1.87771239225	30	27	21	24	6	7	4	0	0.591305039823	0.372380845249
8476430	Tomas Jurco 	Right Wing	DET	72581	43.6035761554	35.0884286044	715	572	368	372	270	228	158	10	17.9958347026	17.6012385897
8475147	Jordan Schroeder 	Center	MIN,VAN	59551	29.7974241376	28.7717709746	550	489	264	284	225	132	98	9	8.83502646722	9.13873217627
8458517	Scott Niedermayer 	Defense	ANA	277249	136.864463209	139.370651053	2248	2295	805	1207	902	475	339	25	23.5886600371	23.755912832
8458519	Aaron Ward 	Defense	CAR,ANA,BOS	206448	103.862173127	120.456092561	1920	2004	751	1046	878	213	130	6	5.18984138779	4.66182801221
8469920	Graham Mink 	Right Wing	WSH	966	0.529423790984	0.228454049677	7	6	4	9	2	3	3	0	0.363476447761	0.460586518049
8475148	Tim Erixon 	Defense	CBJ,CHI,NYR,TOR	80976	42.8697883664	50.0007212861	725	830	375	363	299	88	57	2	2.70723860897	2.67182919849
8467137	Pete Vandermeer 	Left Wing	PHX	906	0.200427629054	0.189354929142	4	4	4	2	1	0	0	0	0	0
8471681	Jack Skille 	Right Wing	CBJ,FLA,CHI,COL	166108	95.7315778704	99.5753211146	1682	1714	659	881	657	588	442	28	38.9791132528	40.5916974507
8451302	Brendan Shanahan 	Left Wing	N.J,NYR	97310	44.1397724822	46.448116852	796	736	352	401	264	352	269	22	25.0357306711	26.327324139
8471683	Brian Lee 	Defense	T.B,OTT	191512	100.996261605	107.567100429	1821	1895	745	1064	689	235	131	5	5.30865741801	4.35434227623
8471682	Devin Setoguchi 	Right Wing	CGY,WPG,MIN,S.J	435547	253.065887371	219.944082472	4071	3869	1801	2079	1653	1435	1062	113	114.445117714	117.771342452
8471685	Anze Kopitar 	Center	L.A	700968	382.913116662	298.450656763	6740	5379	2500	2990	2269	1942	1357	163	140.458425265	134.755715666
8471684	Luc Bourdon 	Defense	VAN	20618	7.87326278072	10.6246239943	155	202	76	82	67	30	21	1	0.797635659575	0.801086308435
8471686	Marc Staal 	Defense	NYR	618075	418.130318143	383.26263797	6082	5913	2586	3299	2645	796	533	29	32.609397064	32.4072053535
8471689	Ryan O'Marra 	Center	EDM,ANA	19170	8.6753082769	12.4775017202	151	199	84	90	71	23	19	1	1.25303684827	1.27979311906
8474634	Evgeny Grachev 	Center	STL,NYR	17940	9.43026145548	10.7389220372	154	173	83	88	49	22	16	1	1.78381626029	1.59769438207
8474631	Marc-Andre Bourdon 	Defense	PHI	42376	28.8024029797	26.194729194	443	421	167	265	174	63	42	4	1.76611799374	1.67044076324
8474638	Andrew Campbell 	Defense	ARI,L.A	31111	18.5173515864	21.939796431	326	388	134	160	188	41	29	0	1.24575304054	1.2006998593
8468252	Eric Godard 	Right Wing	PIT,CGY	55399	23.9795838753	31.5887122201	429	565	245	291	253	77	50	4	5.79496246483	5.31124004722
8476300	Nikita Nesterov 	Defense	T.B	25702	17.1134014046	14.6195728807	303	260	118	115	108	52	37	3	2.05021600798	2.09059250262
8476302	Frank Corrado 	Defense	VAN	23614	12.8397310218	13.6292145522	238	247	116	122	114	48	28	2	1.37945315428	1.33227220457
8476304	David Broll 	Left Wing	TOR	2455	1.27426045481	1.52066363301	24	32	11	12	16	4	3	0	0.355365358293	0.386110544205
8475323	Marcus Kruger 	Center	CHI	205236	121.956559067	112.362738122	2110	1814	704	1017	1471	417	334	28	31.7866173284	33.7599211792
8468090	Garnet Exelby 	Defense	TOR,ATL	154627	80.661094049	101.129471969	1393	1778	534	825	752	134	85	3	3.05811531842	2.83124107961
8475321	Philip Varone 	Center	BUF	28748	13.4630371034	19.0566374538	246	353	123	146	130	51	40	4	4.10259948857	4.11029362865
8468095	George Parros 	Right Wing	MTL,FLA,ANA	141462	68.0561289117	88.0823525637	1199	1502	713	878	455	232	165	14	15.4591400642	15.2291713487
8471359	Janne Niskala 	Defense	T.B	4868	2.41067934781	1.87123986427	43	49	18	17	12	9	7	1	0.291594373062	0.38313991949
8471358	Bryan Young 	Defense	EDM	254	0.127296384424	0.391525723971	2	7	0	3	1	0	0	0	0	0
8471352	Jake Dowell 	Center	MIN,DAL,CHI	85218	53.3976229317	47.5212024776	915	828	356	413	415	160	129	8	13.024282557	14.294605324
8469544	Patrick Sharp 	Right Wing,Left Wing	CHI,DAL	580867	317.105015436	277.157963322	5541	4477	2619	2586	1588	2197	1645	178	143.023704843	150.685219243
8475455	Brenden Dillon 	Defense	DAL,S.J	232403	148.723327093	147.936472333	2509	2366	1034	1283	1171	345	221	8	9.12561256438	8.72775993589
8471912	Kevin Henderson 	Left Wing	NSH	3429	2.1152057685	2.70827876031	30	41	9	17	19	5	3	1	0.517028495669	0.523812040687
8471916	Mike Angelidis 	Left Wing	T.B	4077	1.80204478186	1.7838636497	34	30	13	23	11	8	8	1	0.643436070532	0.838317792863
8466266	Mike York 	Left Wing	CBJ,PHX	45367	20.115472638	21.2812375072	389	421	182	177	197	101	80	5	7.2667544065	8.25906980224
8466260	Kyle Calder 	Left Wing	ANA,L.A	120749	62.1440835483	60.3091917057	1079	1091	436	525	414	246	176	15	22.1111725252	20.9430483822
8475218	Mattias Ekholm 	Defense	NSH	144026	86.7160156621	70.461202912	1469	1234	696	680	617	164	129	7	5.00623178761	5.71454022173
8475214	Jeremy Morin 	Left Wing	CHI,CBJ	49981	30.7785493955	27.3208601438	548	465	288	248	194	175	139	10	11.9971531257	13.0809466727
8475213	Drew Shore 	Center	FLA,CGY	59955	38.3970626174	35.1299276119	678	602	287	291	213	153	122	7	11.134354867	12.490030434
8474034	Patrick Maroon 	Left Wing	ANA	115703	74.7063597059	60.8320106082	1131	985	506	575	449	319	224	21	32.0286471937	29.2322717849
8469786	Karl Stewart 	Left Wing	T.B	2218	0.617851407267	1.45018631779	12	22	5	10	1	4	2	0	0.327855728567	0.178352870047
8476162	Steve Oleksy 	Defense	WSH	53591	33.1019488499	34.4474425754	566	589	243	264	247	69	47	3	1.57801842131	1.60330648255
8476166	Taylor Fedun 	Defense	EDM,S.J	9668	5.44270874187	5.85885772109	97	98	45	41	50	22	16	2	0.844900918193	0.928394202143
8458525	Brian Rolston 	Right Wing	NYI,BOS,N.J,MIN	342206	140.709024058	148.735213808	2833	2649	1177	1455	1177	1195	881	74	61.6433394253	64.8931814358
8470575	Tom Preissing 	Defense	COL,L.A	102052	47.6753452988	51.4800078822	889	942	403	480	355	185	127	10	6.96336573455	6.74722758029
8470578	Freddy Meyer 	Defense	ATL,NYI,PHX	154781	92.9538636357	93.427229601	1542	1517	550	814	724	191	135	10	6.86809755396	6.99216541369
8459001	Kirk Maltby 	Left Wing	DET	99381	45.9726066282	54.6272910703	925	924	533	559	364	196	145	12	11.0075404653	11.5786941396
8474892	Eric Wellwood 	Left Wing	PHI	18203	12.948389397	9.75021312106	190	188	65	111	73	55	38	4	3.90236284025	3.79498539492
8459004	Craig Rivet 	Defense	BUF,CBJ,S.J	259248	137.212811593	121.689724772	2296	2265	937	1183	866	337	243	9	11.3771105427	11.7975793248
8471698	T.J. Oshie 	Center	STL,WSH	446642	239.130921928	205.043324831	4098	3486	1719	2180	1794	1180	815	92	92.7045004629	87.4207230853
8468523	Matt Pettinger 	Left Wing	VAN,T.B,WSH	98284	49.7393153878	51.8625994204	916	1032	351	542	404	259	195	15	16.3704211796	17.2120567989
8468520	Kurtis Foster 	Defense	PHI,ANA,N.J,MIN,EDM,T.B,CGY	276534	117.288153342	138.997424829	2172	2419	1106	1195	935	683	489	25	22.4433979141	23.0048042089
8470740	Lee Stempniak 	Right Wing	NYR,CGY,PIT,PHX,TOR,STL,WPG,N.J	524476	279.493953194	286.134398632	4820	4879	1870	2644	2135	1563	1175	112	117.815558975	122.89271527
8468526	Jarret Stoll 	Center	L.A,EDM,NYR	519772	253.484142607	232.637992915	4533	4199	2157	2396	2299	1319	932	75	82.8064584984	78.4680102924
8456547	Bret Hedican 	Defense	ANA,CAR	114747	77.6191593893	63.9095630525	1324	1149	510	684	393	148	111	3	4.08283756115	4.10315250326
8464966	Derek Morris 	Defense	PHX,BOS,NYR	517665	265.688300595	302.449271964	4914	5317	2405	2792	2254	800	508	26	21.5705522206	18.8370838473
8464967	Marty Reasoner 	Center	NYI,FLA,ATL,EDM	284504	157.591574894	174.466479803	2707	3071	1028	1492	1515	680	483	39	49.2152656876	48.1867601871
